AÑO,DEPARTAMENTO,FECHA_ACC,DIA_SEMANA_ACC,CONDIC_METEOR,ESTADO_SUPER,TERRENO,GEOMETRIA_ACC,N_HERIDOS,N_MUERTOS,N_VICTIMAS,CLASE_ACCIDENTE,CAUSA_POSIBLE
2022,Boyacá,2022-07-04,Miércoles,Soleado,Húmeda,Montañoso,Recta,2,0,2,Atropello,Exceso de velocidad
2022,Santander,2022-05-02,Lunes,Lluvia,Seca,Plano,Recta,0,0,0,Atropello,Inexperiencia
2022,Córdoba,2022-11-07,Martes,Nublado,Húmeda,Plano,Recta,2,0,2,Colisión,No mantener distancia
2022,Antioquia,2022-03-06,Martes,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Boyacá,2022-09-14,Domingo,Nublado,Seca,Montañoso,Recta,2,0,2,Colisión,Exceso de velocidad
2022,Santander,2022-04-04,Sábado,Soleado,Seca,Plano,Curva,0,0,0,Atropello,No mantener distancia
2022,Cundinamarca,2022-01-21,Sábado,Lluvia,Húmeda,Plano,Recta,0,1,1,Atropello,No mantener distancia
2022,Córdoba,2022-01-02,Domingo,Lluvia,Húmeda,Plano,Recta,0,0,0,Colisión,No mantener distancia
2022,Santander,2022-10-13,Miércoles,Soleado,Húmeda,Plano,Recta,1,0,1,Atropello,Inexperiencia
2022,Cundinamarca,2022-12-12,Viernes,Nublado,Seca,Plano,Curva,1,0,1,Colisión,No mantener distancia
2022,Boyacá,2022-10-10,Miércoles,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Santander,2022-05-06,Lunes,Lluvia,Húmeda,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Santander,2022-06-22,Miércoles,Lluvia,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Boyacá,2022-07-07,Miércoles,Nublado,Seca,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2022,Santander,2022-09-10,Jueves,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2022,Santander,2022-04-28,Martes,Lluvia,Seca,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Boyacá,2022-08-20,Martes,Nublado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Antioquia,2022-03-02,Viernes,Soleado,Seca,Montañoso,Recta,0,1,1,Volcamiento,No mantener distancia
2022,Antioquia,2022-08-14,Jueves,Soleado,Seca,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Boyacá,2022-02-16,Sábado,Lluvia,Seca,Montañoso,Curva,1,0,1,Volcamiento,Exceso de velocidad
2022,Boyacá,2022-12-11,Miércoles,Lluvia,Seca,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-01-24,Viernes,Lluvia,Húmeda,Plano,Curva,1,0,1,Colisión,Exceso de velocidad
2022,Boyacá,2022-01-01,Lunes,Soleado,Seca,Plano,Recta,1,0,1,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-10-11,Domingo,Soleado,Húmeda,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2022,Córdoba,2022-05-07,Miércoles,Lluvia,Seca,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2022,Boyacá,2022-04-28,Martes,Nublado,Seca,Plano,Recta,0,0,0,Colisión,No mantener distancia
2022,Santander,2022-02-27,Martes,Soleado,Húmeda,Montañoso,Curva,1,0,1,Colisión,Exceso de velocidad
2022,Santander,2022-09-28,Domingo,Nublado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Cundinamarca,2022-09-27,Lunes,Lluvia,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Cundinamarca,2022-06-05,Domingo,Lluvia,Seca,Plano,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-04-16,Sábado,Nublado,Húmeda,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Boyacá,2022-01-07,Viernes,Soleado,Seca,Plano,Recta,3,0,3,Volcamiento,Inexperiencia
2022,Santander,2022-10-22,Jueves,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Santander,2022-11-17,Lunes,Lluvia,Seca,Plano,Curva,1,0,1,Atropello,No mantener distancia
2022,Antioquia,2022-10-08,Viernes,Soleado,Seca,Plano,Curva,0,0,0,Atropello,No mantener distancia
2022,Boyacá,2022-05-01,Jueves,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,Exceso de velocidad
2022,Boyacá,2022-02-02,Martes,Soleado,Seca,Plano,Recta,1,0,1,Volcamiento,Exceso de velocidad
2022,Santander,2022-02-19,Domingo,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Boyacá,2022-10-02,Martes,Lluvia,Seca,Plano,Curva,1,0,1,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-10-15,Domingo,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Antioquia,2022-08-11,Domingo,Lluvia,Húmeda,Plano,Curva,1,0,1,Atropello,Inexperiencia
2022,Santander,2022-09-02,Martes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-09-16,Martes,Lluvia,Húmeda,Plano,Recta,1,0,1,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-03-10,Domingo,Nublado,Húmeda,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2022,Santander,2022-09-03,Viernes,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Boyacá,2022-02-25,Domingo,Soleado,Seca,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-01-14,Miércoles,Soleado,Húmeda,Plano,Curva,0,0,0,Atropello,No mantener distancia
2022,Córdoba,2022-04-08,Jueves,Nublado,Húmeda,Plano,Recta,0,1,1,Atropello,No mantener distancia
2022,Cundinamarca,2022-04-28,Jueves,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Boyacá,2022-07-28,Martes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Boyacá,2022-06-13,Martes,Soleado,Seca,Plano,Curva,0,0,0,Colisión,No mantener distancia
2022,Santander,2022-11-15,Martes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Inexperiencia
2022,Santander,2022-01-11,Lunes,Nublado,Húmeda,Montañoso,Recta,2,0,2,Volcamiento,Exceso de velocidad
2022,Antioquia,2022-07-15,Jueves,Lluvia,Húmeda,Plano,Recta,1,0,1,Colisión,Inexperiencia
2022,Antioquia,2022-04-22,Lunes,Nublado,Húmeda,Plano,Recta,1,0,1,Colisión,Inexperiencia
2022,Santander,2022-07-25,Sábado,Soleado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-02-15,Lunes,Lluvia,Seca,Plano,Curva,1,0,1,Atropello,No mantener distancia
2022,Santander,2022-07-19,Lunes,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Antioquia,2022-10-09,Domingo,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-04-17,Sábado,Soleado,Húmeda,Montañoso,Curva,1,0,1,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-01-24,Jueves,Nublado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2022,Cundinamarca,2022-02-12,Viernes,Nublado,Húmeda,Montañoso,Recta,1,0,1,Volcamiento,Exceso de velocidad
2022,Antioquia,2022-03-20,Lunes,Lluvia,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-07-09,Sábado,Lluvia,Húmeda,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Antioquia,2022-10-15,Jueves,Lluvia,Seca,Plano,Curva,1,0,1,Atropello,Exceso de velocidad
2022,Córdoba,2022-07-17,Jueves,Nublado,Húmeda,Plano,Curva,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-10-17,Domingo,Nublado,Húmeda,Plano,Recta,0,0,0,Atropello,No mantener distancia
2022,Córdoba,2022-11-22,Domingo,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2022,Cundinamarca,2022-10-05,Sábado,Soleado,Húmeda,Montañoso,Recta,0,1,1,Colisión,Exceso de velocidad
2022,Cundinamarca,2022-07-10,Sábado,Nublado,Seca,Montañoso,Recta,1,1,2,Volcamiento,No mantener distancia
2022,Córdoba,2022-02-11,Domingo,Soleado,Húmeda,Montañoso,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Santander,2022-12-23,Domingo,Soleado,Seca,Plano,Recta,1,0,1,Colisión,Exceso de velocidad
2022,Antioquia,2022-09-18,Miércoles,Lluvia,Seca,Plano,Recta,1,0,1,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-09-13,Lunes,Nublado,Seca,Montañoso,Curva,1,0,1,Atropello,Exceso de velocidad
2022,Antioquia,2022-03-15,Sábado,Lluvia,Seca,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2022,Boyacá,2022-03-11,Sábado,Nublado,Húmeda,Plano,Curva,1,0,1,Colisión,Inexperiencia
2022,Córdoba,2022-09-27,Viernes,Nublado,Húmeda,Plano,Recta,0,1,1,Atropello,Inexperiencia
2022,Córdoba,2022-05-27,Martes,Nublado,Húmeda,Plano,Curva,2,0,2,Colisión,No mantener distancia
2022,Santander,2022-11-04,Martes,Soleado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-11-25,Martes,Lluvia,Seca,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2022,Boyacá,2022-03-24,Domingo,Lluvia,Seca,Plano,Recta,0,1,1,Volcamiento,No mantener distancia
2022,Córdoba,2022-04-26,Domingo,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-05-25,Lunes,Nublado,Seca,Montañoso,Curva,1,0,1,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-08-09,Martes,Soleado,Húmeda,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Córdoba,2022-12-28,Lunes,Nublado,Húmeda,Montañoso,Recta,1,0,1,Atropello,Exceso de velocidad
2022,Córdoba,2022-05-06,Sábado,Nublado,Seca,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2022,Antioquia,2022-11-18,Sábado,Lluvia,Seca,Plano,Curva,1,0,1,Colisión,No mantener distancia
2022,Antioquia,2022-11-11,Sábado,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-02-20,Sábado,Nublado,Húmeda,Montañoso,Recta,2,0,2,Volcamiento,No mantener distancia
2022,Santander,2022-12-13,Lunes,Soleado,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2022,Antioquia,2022-09-17,Lunes,Nublado,Húmeda,Montañoso,Recta,1,0,1,Colisión,No mantener distancia
2022,Boyacá,2022-10-03,Lunes,Nublado,Húmeda,Montañoso,Curva,2,0,2,Colisión,No mantener distancia
2022,Antioquia,2022-12-28,Jueves,Lluvia,Seca,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Boyacá,2022-01-16,Miércoles,Nublado,Húmeda,Plano,Recta,1,0,1,Colisión,No mantener distancia
2022,Cundinamarca,2022-01-25,Jueves,Soleado,Seca,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Córdoba,2022-12-14,Domingo,Soleado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-11-20,Domingo,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,Inexperiencia
2022,Antioquia,2022-11-03,Lunes,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2022,Boyacá,2022-09-04,Miércoles,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2022,Santander,2022-02-17,Sábado,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Boyacá,2022-12-08,Miércoles,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Córdoba,2022-07-09,Miércoles,Soleado,Húmeda,Plano,Recta,2,0,2,Colisión,Exceso de velocidad
2022,Córdoba,2022-01-07,Domingo,Soleado,Húmeda,Plano,Recta,0,0,0,Atropello,Inexperiencia
2022,Antioquia,2022-11-26,Sábado,Nublado,Seca,Montañoso,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Córdoba,2022-04-27,Jueves,Nublado,Húmeda,Plano,Curva,0,0,0,Atropello,No mantener distancia
2022,Cundinamarca,2022-01-21,Miércoles,Soleado,Húmeda,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Santander,2022-04-26,Jueves,Soleado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Boyacá,2022-08-23,Martes,Soleado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-05-19,Viernes,Soleado,Seca,Plano,Curva,2,0,2,Colisión,Exceso de velocidad
2022,Córdoba,2022-07-21,Lunes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Córdoba,2022-06-24,Miércoles,Soleado,Seca,Montañoso,Curva,1,0,1,Atropello,Exceso de velocidad
2022,Antioquia,2022-06-14,Lunes,Soleado,Seca,Plano,Recta,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-06-07,Lunes,Soleado,Seca,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Santander,2022-04-10,Martes,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Santander,2022-01-02,Lunes,Soleado,Húmeda,Montañoso,Curva,1,0,1,Colisión,Inexperiencia
2022,Cundinamarca,2022-02-24,Viernes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-09-05,Sábado,Lluvia,Húmeda,Plano,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-08-20,Viernes,Soleado,Seca,Plano,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Boyacá,2022-09-03,Jueves,Nublado,Húmeda,Montañoso,Recta,1,0,1,Atropello,Exceso de velocidad
2022,Antioquia,2022-02-24,Lunes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Córdoba,2022-01-21,Domingo,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Antioquia,2022-10-06,Lunes,Soleado,Húmeda,Plano,Recta,1,0,1,Colisión,Inexperiencia
2022,Santander,2022-09-01,Miércoles,Soleado,Húmeda,Plano,Recta,2,0,2,Colisión,Inexperiencia
2022,Santander,2022-12-11,Lunes,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Boyacá,2022-04-27,Jueves,Soleado,Seca,Plano,Curva,1,0,1,Colisión,No mantener distancia
2022,Antioquia,2022-11-17,Jueves,Soleado,Seca,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Santander,2022-11-16,Martes,Soleado,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Córdoba,2022-02-18,Viernes,Nublado,Seca,Montañoso,Recta,3,0,3,Volcamiento,Inexperiencia
2022,Santander,2022-09-06,Sábado,Nublado,Húmeda,Plano,Curva,0,0,0,Atropello,No mantener distancia
2022,Santander,2022-08-24,Viernes,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2022,Boyacá,2022-02-07,Miércoles,Soleado,Seca,Plano,Recta,4,0,4,Atropello,Exceso de velocidad
2022,Boyacá,2022-09-13,Lunes,Lluvia,Seca,Plano,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-01-09,Jueves,Lluvia,Húmeda,Plano,Recta,0,0,0,Colisión,Inexperiencia
2022,Antioquia,2022-01-12,Jueves,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Santander,2022-05-17,Sábado,Soleado,Húmeda,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2022,Santander,2022-08-11,Martes,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2022,Cundinamarca,2022-03-15,Miércoles,Soleado,Húmeda,Montañoso,Recta,1,0,1,Colisión,No mantener distancia
2022,Boyacá,2022-12-25,Domingo,Nublado,Seca,Plano,Curva,2,0,2,Colisión,No mantener distancia
2022,Antioquia,2022-05-05,Sábado,Nublado,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-03-09,Viernes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2022,Córdoba,2022-06-26,Martes,Soleado,Seca,Montañoso,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Boyacá,2022-08-06,Domingo,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2022,Boyacá,2022-02-16,Domingo,Lluvia,Seca,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Boyacá,2022-08-19,Martes,Soleado,Húmeda,Montañoso,Recta,1,0,1,Colisión,No mantener distancia
2022,Cundinamarca,2022-09-28,Sábado,Soleado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-08-13,Domingo,Nublado,Húmeda,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2022,Santander,2022-07-22,Viernes,Lluvia,Seca,Montañoso,Recta,1,0,1,Colisión,Inexperiencia
2022,Córdoba,2022-10-02,Sábado,Soleado,Húmeda,Plano,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Santander,2022-05-01,Miércoles,Nublado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Cundinamarca,2022-06-06,Domingo,Soleado,Húmeda,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2022,Boyacá,2022-12-05,Viernes,Nublado,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-03-28,Martes,Soleado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Santander,2022-11-11,Domingo,Lluvia,Seca,Plano,Curva,1,0,1,Atropello,Inexperiencia
2022,Santander,2022-12-25,Jueves,Soleado,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-03-05,Sábado,Lluvia,Húmeda,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2022,Boyacá,2022-08-15,Viernes,Nublado,Húmeda,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Antioquia,2022-07-15,Jueves,Nublado,Seca,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2022,Boyacá,2022-10-24,Jueves,Soleado,Húmeda,Plano,Recta,0,0,0,Atropello,No mantener distancia
2022,Boyacá,2022-08-11,Domingo,Soleado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-09-20,Sábado,Lluvia,Húmeda,Montañoso,Recta,1,0,1,Volcamiento,Inexperiencia
2022,Córdoba,2022-02-15,Viernes,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Córdoba,2022-12-07,Viernes,Lluvia,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-07-23,Viernes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Cundinamarca,2022-11-24,Sábado,Nublado,Seca,Montañoso,Curva,1,0,1,Volcamiento,Inexperiencia
2022,Santander,2022-11-20,Sábado,Soleado,Seca,Plano,Curva,0,0,0,Atropello,No mantener distancia
2022,Cundinamarca,2022-03-01,Martes,Nublado,Seca,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2022,Santander,2022-12-24,Domingo,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Boyacá,2022-06-09,Lunes,Soleado,Seca,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-02-04,Miércoles,Nublado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-07-11,Martes,Lluvia,Seca,Plano,Curva,0,1,1,Colisión,No mantener distancia
2022,Santander,2022-10-19,Martes,Soleado,Seca,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Santander,2022-01-25,Lunes,Soleado,Seca,Plano,Curva,1,0,1,Atropello,Inexperiencia
2022,Cundinamarca,2022-10-13,Domingo,Soleado,Seca,Montañoso,Recta,1,0,1,Colisión,Inexperiencia
2022,Boyacá,2022-02-09,Martes,Lluvia,Seca,Plano,Curva,0,1,1,Colisión,Exceso de velocidad
2022,Boyacá,2022-10-11,Viernes,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Córdoba,2022-02-25,Sábado,Soleado,Seca,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Boyacá,2022-12-21,Martes,Lluvia,Seca,Montañoso,Recta,1,0,1,Volcamiento,Exceso de velocidad
2022,Santander,2022-04-08,Domingo,Lluvia,Seca,Plano,Recta,1,0,1,Atropello,No mantener distancia
2022,Córdoba,2022-02-24,Domingo,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Boyacá,2022-03-28,Lunes,Lluvia,Seca,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Antioquia,2022-03-25,Lunes,Nublado,Húmeda,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2022,Cundinamarca,2022-07-23,Jueves,Lluvia,Seca,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2022,Cundinamarca,2022-10-23,Martes,Nublado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Boyacá,2022-02-28,Domingo,Lluvia,Seca,Plano,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-03-01,Domingo,Nublado,Húmeda,Plano,Recta,2,0,2,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-08-03,Jueves,Lluvia,Seca,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-09-08,Miércoles,Nublado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Boyacá,2022-06-11,Martes,Soleado,Húmeda,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Antioquia,2022-02-23,Viernes,Soleado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Córdoba,2022-10-25,Viernes,Nublado,Húmeda,Montañoso,Recta,2,0,2,Colisión,Inexperiencia
2022,Cundinamarca,2022-09-22,Miércoles,Lluvia,Húmeda,Plano,Curva,1,0,1,Colisión,No mantener distancia
2022,Boyacá,2022-06-27,Miércoles,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Cundinamarca,2022-03-10,Martes,Lluvia,Seca,Plano,Recta,1,0,1,Colisión,No mantener distancia
2022,Antioquia,2022-07-22,Domingo,Nublado,Seca,Plano,Curva,2,0,2,Atropello,Inexperiencia
2022,Cundinamarca,2022-09-06,Lunes,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-05-10,Jueves,Soleado,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Boyacá,2022-05-18,Sábado,Lluvia,Seca,Plano,Recta,1,0,1,Atropello,Exceso de velocidad
2022,Córdoba,2022-03-01,Martes,Soleado,Seca,Plano,Curva,1,1,2,Colisión,Exceso de velocidad
2022,Boyacá,2022-04-07,Viernes,Soleado,Húmeda,Plano,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-05-10,Viernes,Lluvia,Seca,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Córdoba,2022-09-10,Miércoles,Nublado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Antioquia,2022-05-27,Sábado,Soleado,Húmeda,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Santander,2022-06-15,Viernes,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Boyacá,2022-10-20,Jueves,Soleado,Húmeda,Plano,Recta,0,1,1,Colisión,No mantener distancia
2022,Córdoba,2022-10-12,Domingo,Nublado,Seca,Plano,Curva,1,0,1,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-07-10,Viernes,Soleado,Húmeda,Plano,Recta,0,0,0,Colisión,No mantener distancia
2022,Antioquia,2022-02-13,Lunes,Nublado,Húmeda,Montañoso,Curva,2,1,3,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-05-10,Jueves,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2022,Santander,2022-08-22,Martes,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Santander,2022-12-01,Jueves,Lluvia,Húmeda,Montañoso,Curva,2,1,3,Volcamiento,No mantener distancia
2022,Boyacá,2022-02-03,Martes,Nublado,Seca,Montañoso,Curva,2,0,2,Volcamiento,No mantener distancia
2022,Santander,2022-05-19,Viernes,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Santander,2022-10-18,Viernes,Nublado,Húmeda,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Córdoba,2022-12-13,Miércoles,Nublado,Húmeda,Montañoso,Curva,2,0,2,Colisión,Exceso de velocidad
2022,Córdoba,2022-04-09,Martes,Soleado,Húmeda,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Córdoba,2022-09-25,Lunes,Lluvia,Seca,Montañoso,Recta,1,0,1,Volcamiento,Inexperiencia
2022,Córdoba,2022-01-20,Domingo,Lluvia,Seca,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2022,Córdoba,2022-02-13,Viernes,Nublado,Seca,Plano,Curva,0,0,0,Colisión,No mantener distancia
2022,Cundinamarca,2022-03-14,Domingo,Soleado,Húmeda,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2022,Santander,2022-08-16,Domingo,Soleado,Seca,Plano,Recta,2,0,2,Volcamiento,Inexperiencia
2022,Santander,2022-05-18,Domingo,Lluvia,Seca,Montañoso,Recta,1,0,1,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-08-11,Lunes,Nublado,Húmeda,Montañoso,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Córdoba,2022-10-04,Miércoles,Nublado,Seca,Montañoso,Recta,1,0,1,Colisión,No mantener distancia
2022,Cundinamarca,2022-03-04,Domingo,Nublado,Húmeda,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2022,Boyacá,2022-12-14,Lunes,Lluvia,Húmeda,Plano,Recta,0,0,0,Atropello,Inexperiencia
2022,Antioquia,2022-03-23,Viernes,Soleado,Húmeda,Plano,Curva,1,1,2,Colisión,Inexperiencia
2022,Santander,2022-08-17,Sábado,Nublado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Córdoba,2022-06-23,Lunes,Lluvia,Húmeda,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
